-105.266394,40.005171,University of Colorado,,,,,"{name:""",University of Colorado,""",lat:",40.005171,",",lon:,-105.266394,"},","{name:""University of Colorado"",lat:40.005171, lon:-105.266394},"
-95.247626,38.958458,University of Kansas,,,,,"{name:""",University of Kansas,""",lat:",38.958458,",",lon:,-95.247626,"},","{name:""University of Kansas"",lat:38.958458, lon:-95.247626},"
-92.328755,38.947082,University of Missouri,,,,,"{name:""",University of Missouri,""",lat:",38.947082,",",lon:,-92.328755,"},","{name:""University of Missouri"",lat:38.947082, lon:-92.328755},"
-96.7011212,40.8169318,University of Nebraska,,,,,"{name:""",University of Nebraska,""",lat:",40.8169318,",",lon:,-96.7011212,"},","{name:""University of Nebraska"",lat:40.8169318, lon:-96.7011212},"
-97.445679,35.208518,University of Oklahoma,,,,,"{name:""",University of Oklahoma,""",lat:",35.208518,",",lon:,-97.445679,"},","{name:""University of Oklahoma"",lat:35.208518, lon:-97.445679},"
-97.73588,30.285758,University of Texas,,,,,"{name:""",University of Texas,""",lat:",30.285758,",",lon:,-97.73588,"},","{name:""University of Texas"",lat:30.285758, lon:-97.73588},"
-72.76844,41.690133,Central Connecticut State University,,,,,"{name:""",Central Connecticut State University,""",lat:",41.690133,",",lon:,-72.76844,"},","{name:""Central Connecticut State University"",lat:41.690133, lon:-72.76844},"
-74.0292778,40.8979674,Fairleigh Dickinson University,,,,,"{name:""",Fairleigh Dickinson University,""",lat:",40.8979674,",",lon:,-74.0292778,"},","{name:""Fairleigh Dickinson University"",lat:40.8979674, lon:-74.0292778},"
-73.9807991,40.6911479,Long Island University,,,,,"{name:""",Long Island University,""",lat:",40.6911479,",",lon:,-73.9807991,"},","{name:""Long Island University"",lat:40.6911479, lon:-73.9807991},"
-74.007947,40.280896,Monmouth University,,,,,"{name:""",Monmouth University,""",lat:",40.280896,",",lon:,-74.007947,"},","{name:""Monmouth University"",lat:40.280896, lon:-74.007947},"
-77.350575,39.682518,Mount St. Mary's University,,,,,"{name:""",Mount St. Mary's University,""",lat:",39.682518,",",lon:,-77.350575,"},","{name:""Mount St. Mary's University"",lat:39.682518, lon:-77.350575},"
-72.894116,41.419479,Quinnipiac University,,,,,"{name:""",Quinnipiac University,""",lat:",41.419479,",",lon:,-72.894116,"},","{name:""Quinnipiac University"",lat:41.419479, lon:-72.894116},"
-80.210865,40.520957,Robert Morris University,,,,,"{name:""",Robert Morris University,""",lat:",40.520957,",",lon:,-80.210865,"},","{name:""Robert Morris University"",lat:40.520957, lon:-80.210865},"
-73.241473,41.221439,Sacred Heart University,,,,,"{name:""",Sacred Heart University,""",lat:",41.221439,",",lon:,-73.241473,"},","{name:""Sacred Heart University"",lat:41.221439, lon:-73.241473},"
-73.991891,40.693232,St. Francis (NY) College,,,,,"{name:""",St. Francis (NY) College,""",lat:",40.693232,",",lon:,-73.991891,"},","{name:""St. Francis (NY) College"",lat:40.693232, lon:-73.991891},"
-78.6403635,40.5075156,St. Francis (PA) University,,,,,"{name:""",St. Francis (PA) University,""",lat:",40.5075156,",",lon:,-78.6403635,"},","{name:""St. Francis (PA) University"",lat:40.5075156, lon:-78.6403635},"
-74.094361,40.616023,Wagner University,,,,,"{name:""",Wagner University,""",lat:",40.616023,",",lon:,-74.094361,"},","{name:""Wagner University"",lat:40.616023, lon:-74.094361},"
-87.354504,36.532997,Austin Peay State University,,,,,"{name:""",Austin Peay State University,""",lat:",36.532997,",",lon:,-87.354504,"},","{name:""Austin Peay State University"",lat:36.532997, lon:-87.354504},"
-88.175221,39.483641,Eastern Illinois University,,,,,"{name:""",Eastern Illinois University,""",lat:",39.483641,",",lon:,-88.175221,"},","{name:""Eastern Illinois University"",lat:39.483641, lon:-88.175221},"
-84.301684,37.738639,Eastern Kentucky University,,,,,"{name:""",Eastern Kentucky University,""",lat:",37.738639,",",lon:,-84.301684,"},","{name:""Eastern Kentucky University"",lat:37.738639, lon:-84.301684},"
-85.767465,33.82154,Jacksonville State University,,,,,"{name:""",Jacksonville State University,""",lat:",33.82154,",",lon:,-85.767465,"},","{name:""Jacksonville State University"",lat:33.82154, lon:-85.767465},"
-83.434408,38.184796,Morehead State University,,,,,"{name:""",Morehead State University,""",lat:",38.184796,",",lon:,-83.434408,"},","{name:""Morehead State University"",lat:38.184796, lon:-83.434408},"
-88.322411,36.61038,Murray State University,,,,,"{name:""",Murray State University,""",lat:",36.61038,",",lon:,-88.322411,"},","{name:""Murray State University"",lat:36.61038, lon:-88.322411},"
-89.531278,37.31098,Southeast Missouri State University,,,,,"{name:""",Southeast Missouri State University,""",lat:",37.31098,",",lon:,-89.531278,"},","{name:""Southeast Missouri State University"",lat:37.31098, lon:-89.531278},"
-86.831205,36.164644,Tennessee State University,,,,,"{name:""",Tennessee State University,""",lat:",36.164644,",",lon:,-86.831205,"},","{name:""Tennessee State University"",lat:36.164644, lon:-86.831205},"
-85.504118,36.174736,Tennessee Tech University,,,,,"{name:""",Tennessee Tech University,""",lat:",36.174736,",",lon:,-85.504118,"},","{name:""Tennessee Tech University"",lat:36.174736, lon:-85.504118},"
-88.868736,36.346011,University of Tennessee - Martin,,,,,"{name:""",University of Tennessee - Martin,""",lat:",36.346011,",",lon:,-88.868736,"},","{name:""University of Tennessee - Martin"",lat:36.346011, lon:-88.868736},"
-111.92945,33.419775,Arizona State University,,,,,"{name:""",Arizona State University,""",lat:",33.419775,",",lon:,-111.92945,"},","{name:""Arizona State University"",lat:33.419775, lon:-111.92945},"
